17:11:34.163669 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.271963 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.368848 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.473567 1.0 Mb/s 2412 MHz 11b -44dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.583180 1.0 Mb/s 2412 MHz 11b -43dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.678574 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.798504 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:34.881900 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.011265 1.0 Mb/s 2412 MHz 11b -45dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.104831 1.0 Mb/s 2412 MHz 11b -43dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.233212 1.0 Mb/s 2412 MHz 11b -47dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.322337 1.0 Mb/s 2412 MHz 11b -48dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.404758 1.0 Mb/s 2412 MHz 11b -44dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.598597 1.0 Mb/s 2412 MHz 11b -45dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.701040 1.0 Mb/s 2412 MHz 11b -51dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.827611 1.0 Mb/s 2412 MHz 11b -44dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:35.907585 1.0 Mb/s 2412 MHz 11b -45dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:36.041089 1.0 Mb/s 2412 MHz 11b -46dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
17:11:36.110698 1.0 Mb/s 2412 MHz 11b -42dBm signal antenna 2 Beacon (RSS_TESTE3) [1.0* 2.0 5.5 11.0 6.0 9.0 12.0 18.0 Mbit] IBSS CH: 1, PRIVACY
