inf,0,97456795,0
inf,0,97457006,0
inf,0,97457213,0
inf,0,97457425,0
inf,0,97457637,0
inf,0,97457849,0
inf,0,97458061,0
inf,0,97458273,0
inf,0,97458485,0
inf,0,97458697,0
inf,0,97458909,0
inf,0,97459118,0
inf,0,97459329,0
inf,0,97459541,0
inf,0,97459749,0
inf,0,97459960,0
inf,0,97460169,0
inf,0,97460379,0
inf,0,97460591,0
inf,0,97460797,0
inf,0,97461009,0
inf,0,97461221,0
inf,0,97461432,0
inf,0,97461644,0
inf,0,97461850,0
inf,0,97462062,0
inf,0,97462275,0
inf,0,97462486,0
inf,0,97462697,0
inf,0,97462908,0
inf,0,97463120,0
inf,0,97463332,0
inf,0,97463542,0
inf,0,97463752,0
inf,0,97463959,0
inf,0,97464171,0
inf,0,97464382,0
inf,0,97464589,0
inf,0,97464801,0
inf,0,97465008,0
inf,0,97465215,0
inf,0,97465425,0
inf,0,97465630,0
inf,0,97465837,0
inf,0,97466056,0
inf,0,97466263,0
inf,0,97466476,0
inf,0,97466688,0
inf,0,97466904,0
inf,0,97467109,0
inf,0,97467315,0
inf,0,97467521,0
inf,0,97467726,0
inf,0,97467933,0
inf,0,97468138,0
inf,0,97468343,0
inf,0,97468548,0
inf,0,97468753,0
inf,0,97468957,0
inf,0,97469163,0
inf,0,97469370,0
inf,0,97469575,0
inf,0,97469782,0
inf,0,97469986,0
inf,0,97470191,0
inf,0,97470396,0
inf,0,97470601,0
inf,0,97470805,0
inf,0,97471010,0
inf,0,97471215,0
inf,0,97471420,0
inf,0,97471624,0
inf,0,97471829,0
inf,0,97472034,0
inf,0,97472239,0
inf,0,97472444,0
inf,0,97472649,0
inf,0,97472854,0
inf,0,97473064,0
inf,0,97473276,0
inf,0,97473484,0
inf,0,97473691,0
inf,0,97473897,0
inf,0,97474103,0
inf,0,97474314,0
inf,0,97474521,0
inf,0,97474730,0
inf,0,97474936,0
inf,0,97475143,0
inf,0,97475348,0
inf,0,97475553,0
inf,0,97475763,0
inf,0,97475974,0
inf,0,97476185,0
inf,0,97476390,0
inf,0,97476595,0
inf,0,97476802,0
inf,0,97477013,0
inf,0,97477218,0
inf,0,97477423,0
inf,0,97477630,0
inf,0,97477839,0
inf,0,97478047,0
inf,0,97478258,0
inf,0,97478464,0
inf,0,97478682,0
inf,0,97478889,0
inf,0,97479097,0
inf,0,97479302,0
inf,0,97479508,0
inf,0,97479713,0
inf,0,97479921,0
inf,0,97480128,0
inf,0,97480334,0
inf,0,97480541,0
inf,0,97480746,0
inf,0,97480952,0
inf,0,97481160,0
inf,0,97481366,0
inf,0,97481577,0
inf,0,97481783,0
inf,0,97482000,0
inf,0,97482206,0
inf,0,97482414,0
inf,0,97482620,0
inf,0,97482827,0
inf,0,97483033,0
inf,0,97483238,0
inf,0,97483444,0
inf,0,97483652,0
inf,0,97483860,0
inf,0,97484072,0
inf,0,97484280,0
inf,0,97484485,0
inf,0,97484690,0
inf,0,97484895,0
inf,0,97485100,0
inf,0,97485305,0
inf,0,97485512,0
inf,0,97485720,0
inf,0,97485925,0
inf,0,97486130,0
inf,0,97486335,0
inf,0,97486542,0
inf,0,97486753,0
inf,0,97486962,0
inf,0,97487169,0
inf,0,97487375,0
inf,0,0,0
inf,0,209,0
inf,0,417,0
inf,0,623,0
inf,0,828,0
inf,0,1032,0
inf,0,1238,0
inf,0,1444,0
inf,0,1650,0
inf,0,1855,0
inf,0,2059,0
inf,0,2264,0
inf,0,2473,0
inf,0,2680,0
inf,0,2895,0
inf,0,3099,0
inf,0,3304,0
inf,0,3510,0
inf,0,3715,0
inf,0,3920,0
inf,0,4124,0
inf,0,4329,0
inf,0,4535,0
inf,0,4742,0
inf,0,4947,0
inf,0,5154,0
inf,0,5359,0
inf,0,5565,0
inf,0,5772,0
inf,0,5979,0
inf,0,6189,0
inf,0,6399,0
inf,0,6614,0
inf,0,6822,0
inf,0,7032,0
inf,0,7244,0
inf,0,7452,0
inf,0,7657,0
inf,0,7862,0
inf,0,8068,0
inf,0,8274,0
inf,0,8481,0
inf,0,8686,0
inf,0,8893,0
inf,0,9098,0
inf,0,9303,0
inf,0,9510,0
inf,0,9720,0
inf,0,9926,0
inf,0,10130,0
inf,0,10338,0
inf,0,10545,0
inf,0,10753,0
inf,0,10958,0
inf,0,11164,0
inf,0,11369,0
inf,0,11585,0
inf,0,11798,0
inf,0,12002,0
inf,0,12207,0
inf,0,12413,0
inf,0,12622,0
inf,0,12827,0
inf,0,13031,0
inf,0,13237,0
inf,0,13452,0
inf,0,13663,0
inf,0,13868,0
inf,0,14072,0
inf,0,14285,0
inf,0,14491,0
inf,0,14696,0
inf,0,14909,0
inf,0,15113,0
inf,0,15317,0
inf,0,15523,0
inf,0,15728,0
inf,0,15933,0
inf,0,16138,0
inf,0,16345,0
inf,0,16552,0
inf,0,16760,0
inf,0,16966,0
inf,0,17170,0
inf,0,17376,0
inf,0,17586,0
inf,0,17795,0
inf,0,18002,0
inf,0,18211,0
inf,0,18425,0
inf,0,18634,0
inf,0,18840,0
inf,0,19045,0
inf,0,19256,0
inf,0,19462,0
inf,0,19667,0
inf,0,19880,0
inf,0,20088,0
inf,0,20297,0
inf,0,20504,0
inf,0,20712,0
inf,0,20917,0
inf,0,21126,0
inf,0,21332,0
inf,0,21537,0
inf,0,21743,0
inf,0,21952,0
inf,0,22156,0
inf,0,22364,0
inf,0,22571,0
inf,0,22791,0
inf,0,22996,0
inf,0,23203,0
inf,0,23409,0
inf,0,23618,0
inf,0,23824,0
inf,0,24028,0
inf,0,24233,0
inf,0,24439,0
inf,0,24648,0
inf,0,24856,0
inf,0,25060,0
inf,0,25267,0
inf,0,25473,0
inf,0,25691,0
inf,0,25914,0
inf,0,26118,0
6.18564647366,6.18564647366,26324,1
6.18564647366,6.18564647366,26530,1
6.18564647366,6.18564647366,26735,1
6.18564647366,6.18564647366,26940,1
6.18564647366,6.18564647366,27146,1
6.18564647366,6.18564647366,27353,1
6.18564647366,6.18564647366,27559,1
6.18564647366,6.18564647366,27765,1
6.18564647366,6.18564647366,27970,1
6.18564647366,6.18564647366,28174,1
6.18564647366,6.18564647366,28395,1
6.18564647366,6.18564647366,28602,1
6.18564647366,6.18564647366,28807,1
6.18564647366,6.18564647366,29012,1
6.18564647366,6.18564647366,29219,1
6.18564647366,6.18564647366,29432,1
6.18564647366,6.18564647366,29637,1
6.18564647366,6.18564647366,29843,1
6.18564647366,6.18564647366,30047,1
6.18564647366,6.18564647366,30257,1
6.18564647366,6.18564647366,30464,1
6.18564647366,6.18564647366,30672,1
6.18564647366,6.18564647366,30878,1
6.18564647366,6.18564647366,31084,1
6.18564647366,6.18564647366,31294,1
6.18564647366,6.18564647366,31501,1
6.18564647366,6.18564647366,31706,1
6.18564647366,6.18564647366,31915,1
6.18564647366,6.18564647366,32126,1
6.18564647366,6.18564647366,32331,1
6.18564647366,6.18564647366,32539,1
6.18564647366,6.18564647366,32745,1
6.18564647366,6.18564647366,32951,1
6.18564647366,6.18564647366,33155,1
6.18564647366,6.18564647366,33364,1
6.18564647366,6.18564647366,33571,1
6.18564647366,6.18564647366,33779,1
6.18564647366,6.18564647366,33997,1
6.18564647366,6.18564647366,34201,1
