2,-65,2.25460871266,26.4396197911,-40.0098187181,6.96670639938
2,-67,2.25460871266,92.9066859527,-40.0107625343,7.29994068371
2,-67,2.25460871266,101.615339236,-40.0110837931,7.41336791135
2,-71,2.25460871266,104.672421086,-40.0120408698,7.75128413437
2,-67,2.25460871266,114.059293123,-40.0119804058,7.72993600753
2,-75,2.25460871266,113.453890405,-40.0130030337,8.0909964572
2,-68,2.25460871266,123.917737884,-40.0129369252,8.06765544648
2,-69,2.25460871266,123.22685539,-40.0129870708,8.08536043595
2,-69,2.25460871266,123.750731626,-40.0130261126,8.09914494968
2,-69,2.25460871266,124.159399301,-40.0130573709,8.11018137153
2,-72,2.25460871266,124.48709645,-40.01330093,8.19617505296
2,-73,2.25460871266,127.055734301,-40.0135706213,8.29139530138
2,-73,2.25460871266,129.931578654,-40.0137989238,8.37200232124
2,-69,2.25460871266,132.392035929,-40.0137661969,8.36044740444
2,-67,2.25460871266,132.037870834,-40.0136311798,8.3127767406
2,-70,2.24367232762,131.82451955,-40.0137853802,8.32700120914
2,-70,2.24367232762,132.262349546,-40.013921664,8.33957293334
2,-69,2.24367232762,132.649931117,-40.0138739118,8.33516795336
2,-75,2.24367232762,132.514060681,-40.0147927554,8.419928198
2,-69,2.24367232762,135.141066663,-40.0147066328,8.41198367554
2,-68,2.24367232762,134.893710246,-40.0144834696,8.39139761853
2,-69,2.22073425414,136.97769177,-40.014443634,8.39026291608
2,-72,2.22073425414,136.941731154,-40.0156736272,8.42529881133
2,-68,2.22073425414,138.054320223,-40.0151838325,8.41134719245
2,-68,2.22073425414,137.610721411,-40.0147320661,8.39847879578
2,-68,2.22073425414,137.202215968,-40.0143140646,8.38657218148
2,-69,2.22073425414,136.824799245,-40.0142875067,8.38581569038
2,-70,2.22073425414,136.800838026,-40.0146115596,8.39504621476
2,-69,2.20999574743,138.412885345,-40.0146470084,8.39574543075
2,-74,2.20999574743,138.435276538,-40.0170119796,8.44239375441
2,-70,2.20999574743,139.933321534,-40.0174222945,8.45048708765
2,-68,2.20999574743,140.194072462,-40.0169314466,8.44080526525
2,-69,2.18092514196,143.542605869,-40.0172602234,8.4440543716
2,-68,2.18092514196,143.650054392,-40.0167697176,8.4392069936
2,-67,2.18092514196,143.489765916,-40.0155259705,8.42691577923
2,-69,2.18092514196,143.083744335,-40.0158657149,8.43027327167
2,-72,2.15234049579,146.922198019,-40.0203334461,8.45800147164
2,-71,2.15234049579,147.86392138,-40.023473237,8.47748803947
2,-69,2.15234049579,148.527587258,-40.024292431,8.48257222547
2,-69,2.1330814403,151.326256169,-40.0257182109,8.4894372076
2,-71,2.1330814403,151.564816207,-40.0296939459,8.50857995938
2,-77,2.1330814403,152.231051526,-40.0411678527,8.56382563096
2,-67,2.1330814403,154.162210371,-40.0396452974,8.55649468496
2,-71,2.1330814403,153.90523179,-40.0430874395,8.57306824198
2,-68,2.1330814403,154.486513996,-40.042788326,8.57162804168
2,-67,2.1330814403,154.435957413,-40.0413241851,8.56457835484
2,-69,2.1330814403,154.188608771,-40.0422249789,8.56891558399
2,-73,2.1330814403,154.340762754,-40.0476194697,8.5948894976
2,-69,2.1330814403,155.253563499,-40.0483687877,8.59849738606
2,-71,2.1330814403,155.380573979,-40.0512714511,8.61247340945
2,-70,2.1330814403,155.873082793,-40.0529986564,8.62078972352
2,-74,2.12186607389,157.779617421,-40.060024902,8.6495842419
2,-68,2.12186607389,158.808619453,-40.0596429533,8.64801896366
2,-67,2.12186607389,158.752594417,-40.0580996495,8.64169429271
2,-69,2.12186607389,158.526322634,-40.0589171349,8.64504446026
2,-71,2.12186607389,158.646157796,-40.0619796517,8.65759507413
2,-68,2.12186607389,159.095504956,-40.0615908368,8.65600165746
2,-70,2.12186607389,159.038420045,-40.063414173,8.66347393906
2,-68,2.12186607389,159.306208988,-40.0630151234,8.66183857902
2,-69,2.12186607389,159.247581791,-40.0636944905,8.66462271881
2,-68,2.11285933089,160.673417329,-40.063443052,8.66372192277
2,-70,2.12321645015,159.113754194,-40.0650699531,8.67055052874
2,-69,2.12321645015,159.358366877,-40.065651344,8.67299080591
2,-76,2.13454394423,157.797827138,-40.0716710343,8.70400775761
2,-72,2.15238794716,166.551455352,-40.0732745484,8.71660534373
2,-71,2.15181356948,167.128297707,-40.0743173997,8.72466452061
2,-66,2.15969167883,148.790920283,-40.072948446,8.71103059866
2,-71,2.16691773524,147.433524375,-40.0734674827,8.71802757015
2,-71,2.19910008438,136.812438869,-40.0732967916,8.72275646079
2,-75,2.19910008438,136.956559963,-40.0725134571,8.74445825543
2,-69,2.19639923683,127.020614487,-40.0726217801,8.74045553374
2,-71,2.19639923683,126.908016413,-40.0725029963,8.74484479809
2,-74,2.21367987519,125.249740843,-40.0711672139,8.76056285434
2,-64,2.2122425325,133.753469123,-40.0732465698,8.73464698852
2,-64,2.2122425325,132.986920272,-40.0752689194,8.70944161591
2,-65,2.2247949306,130.985214063,-40.0779280323,8.6876514997
2,-70,2.22438127361,136.38715779,-40.0780460171,8.68667372411
2,-69,2.22438127361,136.357359715,-40.0786413782,8.68173978836
2,-65,2.23321586526,135.26356202,-40.0818563015,8.66033509805
2,-62,2.23321586526,134.617103503,-40.0867586376,8.62769575441
2,-67,2.24429558116,132.465430398,-40.0892508754,8.61436043531
2,-65,2.24429558116,132.068614465,-40.0931354705,8.59357497326
2,-62,2.23040959822,135.171594132,-40.0973502037,8.56334463384
2,-62,2.23040959822,134.250350718,-40.1014601475,8.53386590072
2,-64,2.23040959822,133.355138232,-40.1044454274,8.51245386359
2,-61,2.23201654161,146.17130459,-40.1090869256,8.48049933106
2,-61,2.22501610087,153.181482852,-40.1127140208,8.45008694691
2,-60,2.25831881788,147.975131291,-40.1215567327,8.41299184992
2,-59,2.25831881788,146.713830964,-40.1310586686,8.37313131402
2,-61,2.25831881788,145.364685845,-40.1386087813,8.34145865942
2,-59,2.25831881788,144.297241305,-40.1476853665,8.30338246579
2,-62,2.21166087781,145.593244664,-40.1489681509,8.28130508844
2,-61,2.23193626713,142.388483132,-40.15276287,8.25447144843
2,-60,2.23193626713,141.493104835,-40.1569412921,8.22492452452
2,-70,2.23193626713,140.510551932,-40.1564027706,8.22873257769
2,-67,2.25750312527,137.654593608,-40.1582378631,8.22110342321
2,-60,2.25750312527,137.406876515,-40.1656648725,8.19022661349
2,-62,2.22704193935,148.160228897,-40.1681326741,8.16939620075
2,-63,2.18922790209,158.845701274,-40.1672977794,8.15507465293
2,-61,2.18922790209,158.303265523,-40.166146583,8.13532735646
2,-58,2.17821142431,172.137945065,-40.1630257799,8.10861230429
2,-66,2.17821142431,171.035484501,-40.162521394,8.10429460289
2,-63,2.17800927157,165.262148395,-40.1610646791,8.0919434862
2,-57,2.17800927157,164.770989087,-40.1577365254,8.06372491456
2,-58,2.20381649418,160.032167002,-40.1582813353,8.03613227913
2,-60,2.20381649418,158.9661652,-40.1587060191,8.01462358953
2,-56,2.20381649418,158.137742151,-40.1593402376,7.9825027383
