inf,0,0,0
inf,0,206,0
inf,0,416,0
inf,0,624,0
inf,0,838,0
inf,0,1049,0
inf,0,1262,0
inf,0,1472,0
inf,0,1685,0
inf,0,1899,0
inf,0,2111,0
inf,0,2323,0
inf,0,2536,0
inf,0,2749,0
inf,0,2962,0
inf,0,3173,0
inf,0,3386,0
inf,0,3597,0
inf,0,3808,0
inf,0,4019,0
inf,0,4226,0
inf,0,4438,0
inf,0,4651,0
inf,0,4865,0
inf,0,5075,0
inf,0,5280,0
inf,0,5493,0
inf,0,5698,0
inf,0,5904,0
inf,0,6116,0
inf,0,6329,0
inf,0,6534,0
inf,0,6741,0
inf,0,6955,0
inf,0,7165,0
inf,0,7375,0
inf,0,7582,0
inf,0,7796,0
inf,0,8002,0
inf,0,8214,0
inf,0,8422,0
inf,0,8627,0
inf,0,8842,0
inf,0,9051,0
inf,0,9259,0
inf,0,9467,0
inf,0,9672,0
inf,0,9882,0
inf,0,10086,0
inf,0,10291,0
inf,0,10502,0
inf,0,10715,0
inf,0,10925,0
inf,0,11135,0
inf,0,11347,0
inf,0,11560,0
inf,0,11773,0
inf,0,11981,0
inf,0,12187,0
inf,0,12393,0
inf,0,12599,0
inf,0,12813,0
inf,0,13019,0
inf,0,13224,0
inf,0,13437,0
inf,0,13649,0
inf,0,13855,0
inf,0,14064,0
inf,0,14276,0
inf,0,14488,0
inf,0,14699,0
inf,0,14907,0
inf,0,15115,0
inf,0,15328,0
inf,0,15541,0
inf,0,15746,0
inf,0,15956,0
inf,0,16164,0
inf,0,16380,0
inf,0,16592,0
inf,0,16801,0
inf,0,17013,0
inf,0,17218,0
inf,0,17429,0
inf,0,17636,0
inf,0,17842,0
inf,0,18050,0
inf,0,18258,0
inf,0,18477,0
inf,0,18690,0
inf,0,18898,0
inf,0,19102,0
inf,0,19306,0
inf,0,19511,0
inf,0,19719,0
inf,0,19925,0
inf,0,20129,0
inf,0,20334,0
inf,0,20542,0
inf,0,20747,0
inf,0,20954,0
inf,0,21162,0
inf,0,21367,0
inf,0,21572,0
inf,0,21777,0
inf,0,21986,0
inf,0,22191,0
inf,0,22402,0
inf,0,22613,0
inf,0,22823,0
inf,0,23028,0
inf,0,23239,0
inf,0,23451,0
inf,0,23667,0
inf,0,23874,0
inf,0,24080,0
inf,0,24291,0
inf,0,24499,0
inf,0,24704,0
inf,0,24911,0
inf,0,25115,0
inf,0,25320,0
inf,0,25529,0
inf,0,25744,0
inf,0,25953,0
inf,0,26157,0
inf,0,26363,0
inf,0,26585,0
inf,0,26793,0
inf,0,27001,0
inf,0,27209,0
inf,0,27418,0
inf,0,27637,0
inf,0,27845,0
