inf,0,93003047,0
inf,0,93003253,0
inf,0,93003464,0
inf,0,93003676,0
inf,0,93003887,0
inf,0,93004099,0
inf,0,93004311,0
inf,0,93004524,0
inf,0,93004736,0
inf,0,93004948,0
inf,0,93005160,0
inf,0,93005373,0
inf,0,93005582,0
inf,0,93005795,0
inf,0,93006007,0
inf,0,93006219,0
inf,0,93006431,0
inf,0,93006643,0
inf,0,93006855,0
inf,0,93007067,0
inf,0,93007277,0
inf,0,93007489,0
inf,0,93007699,0
inf,0,93007912,0
inf,0,93008124,0
inf,0,93008330,0
inf,0,93008538,0
inf,0,93008752,0
inf,0,93008964,0
inf,0,93009175,0
inf,0,93009387,0
inf,0,93009593,0
inf,0,93009804,0
inf,0,93010016,0
inf,0,93010227,0
inf,0,93010438,0
inf,0,93010650,0
inf,0,93010862,0
inf,0,93011074,0
inf,0,93011289,0
inf,0,93011494,0
inf,0,93011708,0
inf,0,93011917,0
inf,0,93012124,0
inf,0,93012332,0
inf,0,93012540,0
inf,0,93012748,0
inf,0,93012955,0
inf,0,93013165,0
inf,0,93013372,0
inf,0,93013588,0
inf,0,93013795,0
inf,0,93014005,0
inf,0,93014210,0
inf,0,0,0
inf,0,205,0
inf,0,409,0
inf,0,615,0
inf,0,820,0
inf,0,1024,0
inf,0,1229,0
inf,0,1434,0
inf,0,1640,0
inf,0,1845,0
inf,0,2049,0
inf,0,2254,0
inf,0,2459,0
inf,0,2665,0
inf,0,2870,0
inf,0,3074,0
inf,0,3279,0
inf,0,3484,0
inf,0,3690,0
inf,0,3895,0
inf,0,4099,0
inf,0,4308,0
inf,0,4513,0
inf,0,4719,0
inf,0,4925,0
inf,0,5129,0
inf,0,5334,0
inf,0,5546,0
inf,0,5753,0
inf,0,5962,0
inf,0,6167,0
inf,0,6372,0
inf,0,6579,0
inf,0,6789,0
inf,0,6995,0
inf,0,7202,0
inf,0,7409,0
inf,0,7628,0
inf,0,7846,0
inf,0,8051,0
inf,0,8256,0
inf,0,8461,0
inf,0,8668,0
inf,0,8882,0
inf,0,9096,0
inf,0,9323,0
inf,0,9548,0
inf,0,9755,0
inf,0,9962,0
inf,0,10174,0
inf,0,10385,0
