11,1.3924939218144914
12,1.4235109530573276
13,1.3933162238803156
14,1.3666411751655065
15,1.3429042867679488
16,1.3216454563645907
17,1.3024958824019883
18,1.2851564877979325
19,1.2693821862197314
20,1.2549702248692451
21,1.2417514225527473
22,1.2480074008485627
23,1.2537850504396815
24,1.2420701181516787
25,1.2311872816363252
26,1.2369473430645819
27,1.2423254078366224
28,1.247358256320469
29,1.252078093877742
30,1.2565132407505537
31,1.2606887007656535
32,1.2646266329834823
33,1.2683467450819368
34,1.2593926875570336
35,1.2509079491158133
36,1.2428565736393669
37,1.246748249818964
38,1.2504508153066833
39,1.2429832308646915
40,1.2358617071470057
41,1.2290627333443567
42,1.2225648812011372
43,1.2163485794240394
44,1.2202246963256709
45,1.2239398370747097
46,1.2275038257457833
47,1.2216847965903384
48,1.2160932614163134
49,1.2196026964379119
50,1.222980092711369
51,1.2262327643689854
52,1.2293674951265974
53,1.2323905855091635
54,1.2353078951191154
55,1.2381248805438005
56,1.2408466294183356
57,1.2434778910910183
58,1.2460231042803045
59,1.2484864220620473
60,1.2435329219365592
61,1.2387338383098943
62,1.2340820615108363
63,1.229570911730466
64,1.2251941070183072
65,1.1801430811705629
66,1.136394905360838
67,1.0938938686308646
68,1.0525873917140807
69,1.0124258100322052
70,0.9733621744892105
71,0.9353520683829544
72,0.9045205045410967
73,0.8744986180556644
74,0.8452549275122472
75,0.8464113088134404
76,0.847538472944894
77,0.8486375133955768
78,0.8497094697598904
79,0.8507553310176306
80,0.8629235917049662
81,0.8748026746370137
82,0.8864027671924575
83,0.897733583785449
84,0.9088043929983058
85,0.9143663918091498
86,0.9198036228948894
87,0.9251202379072367
88,0.9303202063232803
89,0.9354073253294359
90,0.9503361491028741
91,0.9649478701620104
92,0.9792524856863309
93,0.9932595769891108
94,1.0069783309190683
95,1.0204175599537422
96,1.0339625950818814
97,1.047035789929783
98,1.0720864908220946
99,1.096293927478623
100,1.1076861954885082
101,1.1187074622967792
102,1.1293755606002556
103,1.1397071982465405
104,1.1497180455485712
105,1.159422814590279
106,1.1579069118303131
107,1.156435982243483
108,1.1497035842965353
109,1.1431651654430404
110,1.1368124611303045
111,1.1306376697172524
112,1.1246334205115183
113,1.113574573240708
114,1.1029451433331126
115,1.092720595592489
116,1.082878229014181
117,1.0733970085301046
118,1.0642574149413697
119,1.0554413107854828
120,1.0469318201984983
121,1.0439493955589363
122,1.0410672098931357
123,1.0382802931900699
124,1.0355839986583817
125,1.0329739768714639
126,1.0304461523552035
127,1.0279967023534269
128,1.025622037538323
129,1.0233187844610576
130,1.0210837695622832
131,1.0144421649857875
132,1.0079916684293693
133,1.0017241483621557
134,0.9956319281240908
135,0.9897077545582356
136,0.983944769203557
137,0.9783364818074105
138,0.9728767459429868
139,0.9675597365388633
140,0.9623799291480317
141,0.9573320808014572
142,0.9524112123064157
143,0.9476125918641571
144,0.9466903149555179
145,0.9457903945708797
146,0.9412434519300419
147,0.9368041212250375
148,0.93246862687616
149,0.9317747189092689
150,0.9310966705561263
151,0.9304339442409173
152,0.9297860264118416
153,0.9291524262139585
154,0.9285326742489968
155,0.9279263214156313
156,0.9273329378240902
157,0.9267521117798125
158,0.926183448830848
159,0.9256265708745204
160,0.9030882370466209
161,0.8810075051485189
162,0.8624492701953326
163,0.8442603302435643
164,0.8264297708462109
165,0.8238900468567234
166,0.8213993966777267
167,0.8189564115764654
168,0.8165597362286583
169,0.814208066211215
170,0.8147497383204545
171,0.8152814262690136
172,0.8158034035798227
173,0.8163159338751029
174,0.8168192713203197
175,0.8145907098438698
176,0.8124014159975861
177,0.8102503609917537
178,0.8081365516638161
179,0.8060590289493739
180,0.8066239535688204
181,0.8071793441014741
182,0.807725439884198
183,0.808262472309476
184,0.8087906651523387
185,0.8093102348812327
186,0.809821390953859
187,0.8103243360986792
188,0.8108192665830156
189,0.8113063724684082
190,0.9367220674243217
191,1.0601858626476108
192,1.181742973697089
193,1.3014372302808344
194,1.2958455194342342
195,1.290338207764682
196,1.2849133987508008
197,1.2795692522706883
198,1.2743039825208609
199,1.2691158560266658
200,1.2640031897394994
201,1.2589643492164484
202,1.2539977468782517
203,1.2512821636320446
204,1.2486049614822203
205,1.2438156088291876
206,1.2390930038108046
207,1.234435760723338
208,1.2298425319563435
209,1.2253120066926275
210,1.22084290966108
211,1.216433999939854
212,1.2120840698076414
213,1.2077919436406859
214,1.193446364056026
215,1.1792889154624024
216,1.1653159211832413
217,1.1515237997271388
218,1.1379090617273633
219,1.1362128497712742
220,1.1345381761546935
221,1.1328846332280538
222,1.129331215066184
223,1.1258220745235654
224,1.122356389137746
225,1.1189333566907251
226,1.1155521945898634
227,1.11221213927141
228,1.1089124456256414
229,1.1056523864426708
230,1.1024312518781567
231,1.0992483489380618
232,1.0961030009815769
233,1.0929945472415596
234,1.089922342361799
235,1.0868857559503038
236,1.0838841721481156
237,1.0809169892128683
238,1.0779836191166012
239,1.0750834871573165
240,1.0722160315835811
241,1.0693807032318396
242,1.066576965175635
243,1.0638042923868145
244,1.0627499869414496
245,1.061707235130271
246,1.0606758480719858
247,1.0596556409801607
248,1.0586464330528482
249,1.0576480473657544
250,1.0566603107688426
251,1.0556830537862254
252,1.0547161105192266
253,1.0537593185524692
254,1.051212837016518
255,1.04869281156736
256,1.046198832046425
257,1.045305505618213
258,1.0444213177853356
259,1.0419871502553661
260,1.03957763173835
261,1.0371923897169246
262,1.0348310591425154
263,1.0324932822490638
264,1.0301787083723752
265,1.0278869937747395
266,1.02561780147472
267,1.0233708010820344
268,1.0226363730599672
269,1.0204255721905966
270,1.0182360795995073
271,1.0160675887020183
272,1.0139197987669135
273,1.0117924147774175
274,1.0096851472960964
275,1.0075977123335988
276,1.0055298312210361
277,1.0034812304860168
278,1.0014516417320536
279,0.9994408015213239
280,0.9988569123000772
281,0.9982783674488012
282,0.9977050939257808
283,0.9957477211636885
284,0.9938080216945337
285,0.9918857572334723
286,0.9899806937601312
287,0.9880926014236628
288,0.9862212544502675
289,0.9843664310531963
290,0.9757951514688799
291,0.9672988919607661
292,0.9588766719011517
293,0.9505275276792489
294,0.9422505123336755
295,0.9419502654516094
296,0.9416525902080473
297,0.9413574537044553
298,0.93976401276025
299,0.9381840466454463
300,0.936617385156179
301,0.935063860943103
302,0.9335233094517186
